day,time_index,time,PeakAcceleration value,PeakVelocity value,Band1 value,DamageAccumulation value,YR RMS Velocity value,YR Temperature value,YR Peak Acceleration value,YR Peak Velocity value,RMSVelocity value,Temperature value,YR Band 1 value,YR Damage Accumulation value,BatteryVoltage value
4,135,4135,0.0342615,0.0137462,0.0030328,0.3580463,0.0036841,66.13195,0.0309502,0.0120029,0.0045831,66.13195,0.0026955,0.3689586,3.129181862
4,136,4136,0.0368412,0.0140364,0.0020272,0.3534684,0.0052328,66.13195,0.0284077,0.0153978,0.004482,66.13195,0.00392,0.3679818,3.129279613
4,137,4137,0.0333245,0.0124241,0.0029933,0.3658542,0.0044338,66.57423553,0.0285167,0.0130731,0.0047384,66.57423553,0.0044355,0.3658597,3.128791332
4,138,4138,0.0310174,0.0177767,0.0027179,0.3651518,0.0039201,66.37011986,0.0287193,0.0112094,0.004286,66.37011986,0.0021855,0.3678104,3.128888845
4,139,4139,0.0388471,0.0138959,0.0035213,0.358567,0.0048739,65.96184731,0.0347487,0.0171422,0.0045464,65.96184731,0.0038885,0.3692983,3.128205061
4,140,4140,0.0307415,0.0130109,0.0029634,0.3478735,0.0042316,65.89382477,0.0343702,0.0138392,0.0048634,65.89382477,0.0037626,0.3668155,3.128791332
4,141,4141,0.0361761,0.0177499,0.0038804,0.3662311,0.0045971,65.68970566,0.0335937,0.0159304,0.0056324,65.68970566,0.0041007,0.3625444,3.128498316
4,142,4142,0.0377403,0.0145177,0.0030334,0.3743998,0.0040186,65.68970566,0.0327982,0.0116927,0.0046101,65.68970566,0.0031756,0.3804466,3.128498316
4,143,4143,0.0331095,0.0131267,0.0029334,0.3632127,0.0043259,65.79174461,0.0337155,0.0119963,0.0039193,65.79174461,0.0026171,0.3683184,3.128107309
4,144,4144,0.0393803,0.0171173,0.0039589,0.3350077,0.0050581,65.62163849,0.0336134,0.0157004,0.0053036,65.62163849,0.0024747,0.3652555,3.128791332
5,1,5001,0.0341716,0.0119064,0.0040968,0.3532433,0.0043496,65.62163849,0.0314818,0.0126492,0.0040338,65.62163849,0.0022675,0.3650722,3.128205061
5,2,5002,0.0335622,0.0155113,0.0034891,0.3573222,0.0046934,65.85980835,0.0320655,0.012643,0.005085,65.85980835,0.0039369,0.3604013,3.128498316
5,3,5003,0.035051,0.0147095,0.0038382,0.3636167,0.0037394,66.09793701,0.0335616,0.0117756,0.0051436,66.09793701,0.0015322,0.3786041,3.128595829
5,4,5004,0.029088,0.0161749,0.0057806,0.3601671,0.0040741,66.30205269,0.0275996,0.0161484,0.004827,66.30205269,0.0041365,0.3563435,3.128400326
5,5,5005,0.0333082,0.0146427,0.0040144,0.3480444,0.0039871,65.8257576,0.0289285,0.0115587,0.0044697,65.8257576,0.0036793,0.3638128,3.128205061
5,6,5006,0.0361283,0.0148142,0.003259,0.3632507,0.0047207,66.09793701,0.032005,0.0144064,0.0050094,66.09793701,0.0038308,0.360263,3.128107309
5,7,5007,0.0316802,0.0125559,0.0033127,0.3523103,0.003605,65.89382477,0.0280315,0.0114457,0.0043779,65.89382477,0.0016895,0.3798575,3.128107309
5,8,5008,0.029999,0.0156392,0.0042901,0.3699656,0.0044257,66.50616837,0.0294141,0.0138445,0.0047217,66.50616837,0.0033069,0.3631605,3.128693581
5,9,5009,0.0312962,0.0128776,0.0029359,0.350938,0.0045422,66.06392746,0.0356335,0.0161308,0.0046931,66.06392746,0.0016922,0.3707471,3.12771678
5,10,5010,0.039746,0.0150672,0.0042697,0.364132,0.0034062,66.16596298,0.0282854,0.0113122,0.0041955,66.16596298,0.0025896,0.3520152,3.12771678
5,11,5011,0.0359356,0.0193071,0.0035049,0.373022,0.0051058,65.4515358,0.033703,0.0184196,0.0057489,65.4515358,0.0065008,0.3697251,3.128498316
5,12,5012,0.0335737,0.0170313,0.0042281,0.3778712,0.0043602,65.75773163,0.0339494,0.0180804,0.0045773,65.75773163,0.0033996,0.374913,3.12771678
5,13,5013,0.0378085,0.0128989,0.0041637,0.3681621,0.0038556,65.72372208,0.0319087,0.0124915,0.0042494,65.72372208,0.0032857,0.3656072,3.128107309
5,14,5014,0.0361838,0.0130658,0.0030614,0.3675654,0.0045271,65.96184731,0.0282791,0.0133126,0.0042495,65.96184731,0.0027319,0.3617178,3.128205061
5,15,5015,0.0303662,0.0145972,0.0033399,0.3766806,0.0039949,65.58762894,0.03068,0.0159186,0.0049322,65.58762894,0.0022681,0.3642907,3.127814531
5,16,5016,0.0383493,0.0147833,0.0043469,0.3552285,0.0043102,65.62163849,0.030415,0.0118372,0.0049102,65.62163849,0.0038482,0.3686971,3.128595829
5,17,5017,0.0331714,0.0154226,0.0025963,0.3720186,0.0046234,65.72372208,0.029571,0.0155596,0.0043079,65.72372208,0.0036737,0.3715045,3.128302813
5,18,5018,0.0304698,0.0122364,0.0029219,0.3750235,0.0042031,65.58762894,0.0292445,0.0140536,0.004626,65.58762894,0.0023757,0.3543447,3.128009796
5,19,5019,0.0358874,0.0117337,0.0022671,0.3751456,0.0040059,65.41752625,0.0291674,0.0124943,0.0037649,65.41752625,0.002063,0.3787934,3.128205061
5,20,5020,0.0308595,0.0167819,0.003669,0.3448849,0.003786,65.51960297,0.0332945,0.0111806,0.0046672,65.51960297,0.002456,0.3640983,3.128302813
5,21,5021,0.033011,0.0129742,0.0041061,0.3674434,0.0048006,65.68970566,0.0332715,0.0130818,0.004036,65.68970566,0.0027764,0.3587872,3.128009796
5,22,5022,0.0344155,0.0130878,0.0041952,0.361138,0.0047899,65.75773163,0.0294115,0.0172271,0.0047753,65.75773163,0.0023918,0.3730404,3.128205061
5,23,5023,0.0305248,0.0118624,0.0031351,0.3648806,0.005066,65.65565491,0.0320637,0.0141758,0.0041919,65.65565491,0.0028913,0.3638939,3.127521515
5,24,5024,0.0341351,0.0132269,0.002694,0.3705893,0.0044089,65.4515358,0.0251673,0.0137914,0.004751,65.4515358,0.0020322,0.3510985,3.127619028
5,25,5025,0.032755,0.0110492,0.0033661,0.3598036,0.0047638,65.4515358,0.0328224,0.0160205,0.003969,65.4515358,0.0037563,0.3693464,3.127912045
5,26,5026,0.0337645,0.0124567,0.0044235,0.3540216,0.0039029,65.48555222,0.0368012,0.0118113,0.0044302,65.48555222,0.0025641,0.3625414,3.127326012
5,27,5027,0.0397759,0.015562,0.0057469,0.367815,0.0037193,66.06392746,0.027837,0.0117524,0.0048792,66.06392746,0.0040435,0.3720996,3.12722826
5,28,5028,0.0374585,0.0118712,0.0038291,0.3732878,0.0047867,65.68970566,0.0284557,0.0178798,0.0039878,65.68970566,0.0052348,0.3617719,3.12722826
5,29,5029,0.0303651,0.0159321,0.0028937,0.3565627,0.0039103,65.72372208,0.0301707,0.0129415,0.0041355,65.72372208,0.0032828,0.3696319,3.127130508
5,30,5030,0.0399107,0.0155291,0.0038883,0.3587596,0.0039232,65.62163849,0.0292335,0.0110324,0.0046567,65.62163849,0.0039659,0.3740113,3.127423525
5,31,5031,0.0327291,0.0125131,0.005092,0.3465636,0.0043075,65.65565491,0.0299443,0.0135652,0.0046371,65.65565491,0.0028184,0.3648858,3.127619028
5,32,5032,0.030442,0.0149041,0.004583,0.3648751,0.0038101,65.34950027,0.0281288,0.0142704,0.0042602,65.34950027,0.0030658,0.3706328,3.127423525
5,33,5033,0.0360129,0.0123398,0.0028011,0.3680807,0.0039859,65.68970566,0.0316125,0.0116691,0.0045553,65.68970566,0.0029261,0.3598362,3.127423525
5,34,5034,0.0353431,0.0166633,0.003922,0.3695723,0.0039797,65.85980835,0.0328182,0.0134648,0.0047202,65.85980835,0.0029658,0.3606387,3.12722826
5,35,5035,0.0442488,0.0126748,0.0030295,0.3632696,0.0054771,66.06392746,0.0313134,0.0145019,0.0038486,66.06392746,0.003896,0.364967,3.126446724
5,36,5036,0.0379391,0.0167296,0.0035799,0.359508,0.0045517,65.65565491,0.0332456,0.0121884,0.0051966,65.65565491,0.0026162,0.3708823,3.126935244
5,37,5037,0.0330094,0.0171418,0.0024045,0.3555051,0.0035801,65.51960297,0.0335856,0.0118994,0.0051699,65.51960297,0.0025551,0.3864761,3.12683773
5,38,5038,0.0368613,0.0162662,0.0045312,0.3671071,0.0039635,65.48555222,0.0360074,0.0134357,0.0049412,65.48555222,0.0043376,0.3609874,3.12683773
5,39,5039,0.0337325,0.0160934,0.0025891,0.3552203,0.0048391,65.38351326,0.0295421,0.0176998,0.0046951,65.38351326,0.0038011,0.3552073,3.127032995
5,40,5040,0.0371674,0.0146831,0.004251,0.3714111,0.0041823,65.58762894,0.0330303,0.0117105,0.005075,65.58762894,0.002596,0.344071,3.126544714
5,41,5041,0.0310374,0.0120111,0.0038929,0.3801193,0.0043683,66.20001717,0.0368872,0.012535,0.0045809,66.20001717,0.0040893,0.368652,3.127032995
5,42,5042,0.0333085,0.0140438,0.004624,0.3652223,0.0044071,65.34950027,0.0338596,0.0144792,0.0046473,65.34950027,0.002632,0.3552825,3.126739979
5,43,5043,0.0343434,0.014775,0.0041361,0.3584287,0.0054249,65.58762894,0.0351215,0.0149626,0.0050284,65.58762894,0.0046899,0.3720966,3.127032995
5,44,5044,0.0381685,0.0166432,0.0022985,0.3691628,0.0050229,65.51960297,0.0300476,0.0162537,0.004436,65.51960297,0.0044417,0.3621236,3.126739979
5,45,5045,0.0403986,0.0165408,0.0037151,0.360441,0.0043124,65.07732086,0.0293755,0.0135735,0.0049341,65.07732086,0.0035173,0.352944,3.126544714
5,46,5046,0.0322144,0.0138565,0.0038557,0.3523021,0.0051622,65.75773163,0.027833,0.0167872,0.0045193,65.75773163,0.0034024,0.3617208,3.126739979
5,47,5047,0.0359018,0.0171667,0.0030944,0.3716768,0.0045831,65.72372208,0.0305784,0.012981,0.0044981,65.72372208,0.0043753,0.3575157,3.126349211
5,48,5048,0.0348121,0.0116984,0.002277,0.3682679,0.0040414,65.65565491,0.0274671,0.0118466,0.0038286,65.65565491,0.0022223,0.3716788,3.127032995
5,49,5049,0.0375952,0.0125463,0.0040973,0.3623529,0.0044175,65.85980835,0.0308021,0.0128175,0.00474,65.85980835,0.0026546,0.3777805,3.126935244
5,50,5050,0.0364968,0.0112388,0.0030607,0.3660928,0.0049283,65.4515358,0.0297188,0.0138636,0.0040536,65.4515358,0.0044483,0.3586429,3.127130508
5,51,5051,0.0328659,0.0124291,0.0032861,0.3669308,0.0047826,65.92783432,0.0351595,0.0124681,0.0042831,65.92783432,0.0029948,0.3763558,3.126642227
5,52,5052,0.033663,0.0137079,0.0045736,0.3736675,0.0032549,65.72372208,0.0346908,0.0089822,0.0045229,65.72372208,0.0017052,0.3688594,3.126739979
5,53,5053,0.0353402,0.0143013,0.0031767,0.3496227,0.0048111,65.68970566,0.0328759,0.0167467,0.0041443,65.68970566,0.004428,0.3674678,3.12683773
5,54,5054,0.0354741,0.0138987,0.0036886,0.3824681,0.0047317,65.34950027,0.0307208,0.0139526,0.0038919,65.34950027,0.0042083,0.3564697,3.12683773
5,55,5055,0.0365515,0.0162046,0.0033085,0.3704321,0.0045651,65.4515358,0.0299851,0.0139975,0.0044872,65.4515358,0.002919,0.3664639,3.127032995
5,56,5056,0.03657,0.0150244,0.003388,0.3618051,0.0043467,65.4515358,0.0321987,0.016065,0.0047264,65.4515358,0.0036488,0.3561872,3.127130508
5,57,5057,0.0312113,0.0105242,0.0023374,0.3678638,0.005174,65.65565491,0.0336224,0.0132088,0.0036995,65.65565491,0.0054116,0.36182,3.127326012
5,58,5058,0.0349076,0.0115378,0.003167,0.3642649,0.0049204,65.58762894,0.0371587,0.0156052,0.0043171,65.58762894,0.0029881,0.3669929,3.127032995
5,59,5059,0.0325135,0.0162091,0.0040012,0.3452428,0.0040294,65.48555222,0.034946,0.0124721,0.0045155,65.48555222,0.0025299,0.3573114,3.126642227
5,60,5060,0.0350705,0.0182337,0.0032889,0.3674272,0.0049227,65.48555222,0.0276361,0.0130347,0.0053749,65.48555222,0.0059929,0.3474495,3.126739979
5,61,5061,0.0298296,0.0136855,0.0048549,0.3616586,0.0046842,65.58762894,0.0311729,0.0158353,0.0043147,65.58762894,0.0021587,0.3640502,3.126935244
5,62,5062,0.0325032,0.0127906,0.0037645,0.3595596,0.0038068,65.55361595,0.0332376,0.0115318,0.0044428,65.55361595,0.0018445,0.3551142,3.127130508
5,63,5063,0.0291506,0.0153797,0.0029663,0.3585805,0.0047179,65.58762894,0.0377865,0.0142998,0.0040708,65.58762894,0.0043979,0.3658958,3.126739979
5,64,5064,0.0377942,0.0148209,0.0040397,0.3631177,0.0043723,65.58762894,0.0326039,0.0137645,0.0047251,65.58762894,0.0031115,0.3685859,3.126251459
5,65,5065,0.0316875,0.0128265,0.0038983,0.3644114,0.0037392,65.41752625,0.0291703,0.0139738,0.0045939,65.41752625,0.0021979,0.3641675,3.127032995
5,66,5066,0.0374838,0.0144413,0.0031658,0.3758833,0.004159,65.72372208,0.0317539,0.0098623,0.0042755,65.72372208,0.0026647,0.3652976,3.12683773
5,67,5067,0.0330204,0.0175256,0.0036957,0.364094,0.0045936,65.96184731,0.0344414,0.0147912,0.0049855,65.96184731,0.0039412,0.3570168,3.126349211
5,68,5068,0.0340384,0.0136818,0.002069,0.366722,0.0047084,65.55361595,0.0296848,0.0124724,0.0044008,65.55361595,0.0046298,0.3464606,3.125860929
5,69,5069,0.0323232,0.0140645,0.0046556,0.3541463,0.0042739,65.75773163,0.0288964,0.0155243,0.0050971,65.75773163,0.0035482,0.3818924,3.12683773
5,70,5070,0.0306436,0.0151774,0.0056379,0.3646419,0.0037854,66.13195,0.0273288,0.0109084,0.005272,66.13195,0.0028751,0.3737288,3.126349211
5,71,5071,0.0328338,0.011615,0.0022667,0.3860886,0.0043715,65.79174461,0.0277228,0.0133442,0.0038032,65.79174461,0.0028525,0.3722289,3.126349211
5,72,5072,0.0295511,0.0140212,0.003474,0.3544122,0.0044122,65.72372208,0.026247,0.0148222,0.0042395,65.72372208,0.0019963,0.3701249,3.125958443
5,73,5073,0.0300207,0.0185603,0.0048217,0.3647016,0.0043929,65.62163849,0.0318824,0.0128336,0.0053558,65.62163849,0.0039594,0.3745553,3.125763178
5,74,5074,0.0341902,0.0131336,0.0033133,0.3704972,0.0043949,65.41752625,0.0291598,0.0141368,0.0041586,65.41752625,0.0031088,0.3683034,3.125958443
5,75,5075,0.0305004,0.0142574,0.0045511,0.3573873,0.004678,65.48555222,0.0324847,0.0186742,0.0047135,65.48555222,0.0039175,0.3587902,3.126056194
5,76,5076,0.0351322,0.0158774,0.0044461,0.3753707,0.0042138,65.8257576,0.0329318,0.0157147,0.0051085,65.8257576,0.0042241,0.353482,3.125567913
5,77,5077,0.030274,0.011642,0.0041937,0.3618946,0.0045764,65.51960297,0.0310592,0.0154363,0.0045972,65.51960297,0.0022983,0.3698123,3.12537241
5,78,5078,0.0316097,0.0200822,0.002665,0.3409633,0.0048891,65.17939758,0.0286183,0.0163743,0.0049861,65.17939758,0.0038739,0.3662715,3.125958443
5,79,5079,0.0408508,0.0151476,0.0052971,0.3595677,0.0044993,65.85980835,0.0296784,0.0150037,0.0046654,65.85980835,0.0029381,0.3622678,3.125274658
5,80,5080,0.0355513,0.0165598,0.004135,0.3497828,0.004581,65.62163849,0.0301566,0.0135814,0.0059262,65.62163849,0.0056197,0.360804,3.125860929
5,81,5081,0.0306821,0.0134771,0.0031765,0.3600883,0.0037864,65.79174461,0.0302215,0.0130277,0.0044754,65.79174461,0.0027103,0.3655321,3.125469923
5,82,5082,0.0370303,0.0158014,0.0037874,0.3552095,0.0042965,65.89382477,0.0310874,0.0130943,0.0052808,65.89382477,0.0035985,0.3581139,3.125958443
5,83,5083,0.0324825,0.0149836,0.0041834,0.3584504,0.0042906,65.85980835,0.0381479,0.0140463,0.0050549,65.85980835,0.0047741,0.374886,3.125469923
5,84,5084,0.0314394,0.0129881,0.0032572,0.3692198,0.0041354,65.4515358,0.0363199,0.0163614,0.004238,65.4515358,0.0024953,0.373846,3.125274658
5,85,5085,0.0359892,0.0138755,0.0021637,0.355204,0.0039354,65.48555222,0.0270514,0.0117354,0.0040925,65.48555222,0.0031788,0.3594004,3.125665426
5,86,5086,0.0287974,0.0112205,0.0032268,0.3569859,0.0042787,65.58762894,0.0326314,0.0120752,0.0039479,65.58762894,0.0037252,0.3778376,3.125665426
5,87,5087,0.0314257,0.0155478,0.0045895,0.3493135,0.0043343,65.75773163,0.0326527,0.0129765,0.0044307,65.75773163,0.0039878,0.3523639,3.125763178
5,88,5088,0.0327095,0.0141635,0.0033017,0.3865252,0.0049885,65.99586029,0.0265244,0.0186673,0.0049686,65.99586029,0.0043525,0.3708282,3.124981642
5,89,5089,0.0450852,0.0161281,0.0024079,0.3550685,0.0039437,65.96184731,0.0272612,0.0114648,0.0046028,65.96184731,0.0025172,0.3692742,3.124786377
5,90,5090,0.4799387,0.1703006,0.0608016,5.458211,0.0669163,65.99586029,0.5575306,0.2074363,0.0578619,65.99586029,0.0829317,6.0799679,3.125176907
5,91,5091,0.0291259,0.0151928,0.0040929,0.3595271,0.0042776,66.13195,0.0284282,0.0140654,0.0044838,66.13195,0.0033622,0.3466349,3.124884129
5,92,5092,0.0376133,0.0135978,0.001845,0.3692089,0.0044733,65.96184731,0.0293566,0.0109599,0.0037073,65.96184731,0.002835,0.3557093,3.125079393
5,93,5093,0.0358921,0.0171461,0.0024842,0.3594104,0.005363,66.4381424,0.0278138,0.0143481,0.0045015,66.4381424,0.0037525,0.3607109,3.125176907
5,94,5094,0.0296205,0.0144803,0.002709,0.3599854,0.0047902,66.4381424,0.0294369,0.0119292,0.0040679,66.4381424,0.0052451,0.3673415,3.125274658
5,95,5095,0.0296796,0.0145116,0.0040227,0.3753679,0.0035064,66.23403015,0.0303546,0.0110733,0.0046968,66.23403015,0.0026898,0.3637497,3.124591112
5,96,5096,0.0385276,0.0164521,0.0024356,0.3660088,0.0045884,66.4381424,0.0297545,0.0138217,0.0044368,66.4381424,0.0028125,0.3718742,3.124786377
5,97,5097,0.0344907,0.0129226,0.0032323,0.3692605,0.0040329,66.91444092,0.0316912,0.0145438,0.0043953,66.91444092,0.0029278,0.3648858,3.124981642
5,98,5098,0.0334368,0.0139026,0.0035917,0.3581899,0.0039251,66.47215881,0.0295534,0.0108851,0.0041904,66.47215881,0.0039811,0.3623129,3.124786377
5,99,5099,0.0344744,0.0137938,0.003656,0.3719075,0.0040131,66.8123642,0.0281352,0.0093316,0.0045733,66.8123642,0.0041953,0.3743419,3.124884129
5,100,5100,0.0335646,0.0136308,0.0028463,0.3685906,0.003576,66.98246689,0.0326555,0.01048,0.0043228,66.98246689,0.0018851,0.3695327,3.124591112
5,101,5101,0.0352758,0.0121611,0.0027593,0.3571187,0.0038501,66.91444092,0.0283241,0.0105836,0.0044589,66.91444092,0.0026098,0.3664518,3.124493122
5,102,5102,0.0323485,0.0135592,0.0034346,0.3621062,0.0036073,66.8123642,0.0335809,0.0122642,0.0049684,66.8123642,0.0029099,0.3793525,3.124688625
5,103,5103,0.0336086,0.0162565,0.0039816,0.3713813,0.0043159,66.84637375,0.0274025,0.0134617,0.0046888,66.84637375,0.003596,0.372785,3.124688625
5,104,5104,0.031425,0.0125471,0.0040847,0.3549735,0.0036311,67.08454361,0.0270761,0.0124069,0.0043013,67.08454361,0.0031307,0.3606207,3.124493122
5,105,5105,0.0362129,0.0127017,0.0045739,0.3593399,0.0051435,66.98246689,0.0279164,0.0153466,0.0046099,66.98246689,0.0057931,0.3645432,3.124786377
5,106,5106,0.036818,0.0141169,0.0036656,0.350911,0.0040045,66.60824509,0.0343159,0.012137,0.0045215,66.60824509,0.0032335,0.3540351,3.125079393
5,107,5107,0.0344505,0.011927,0.0021037,0.3628221,0.0044934,66.8123642,0.0293825,0.0124631,0.0040527,66.8123642,0.006285,0.3703383,3.124493122
5,108,5108,0.0359707,0.012387,0.0038126,0.3651084,0.0039527,67.01647644,0.0348199,0.0137741,0.0043143,67.01647644,0.0023021,0.3616967,3.124688625
5,109,5109,0.0335793,0.0207892,0.0052639,0.3678231,0.0040483,66.88043137,0.0340703,0.0124141,0.0050143,66.88043137,0.0017165,0.3578163,3.125274658
5,110,5110,0.0333519,0.0139223,0.0036593,0.3648806,0.0039406,67.35668182,0.0288498,0.0132398,0.0046806,67.35668182,0.0037033,0.3659799,3.124297857
5,111,5111,0.0337793,0.0110106,0.0023715,0.3603515,0.004336,66.98246689,0.0279492,0.0144893,0.0041782,66.98246689,0.0015508,0.3511556,3.124786377
5,112,5112,0.034592,0.0121861,0.0039036,0.3734777,0.0038962,67.15256958,0.0296676,0.0132174,0.0039183,67.15256958,0.0037044,0.3689105,3.124493122
5,113,5113,0.0355991,0.0131359,0.0032076,0.3778087,0.0045524,66.74433823,0.0308384,0.013085,0.0045394,66.74433823,0.0025273,0.3517056,3.12537241
5,114,5114,0.031278,0.015098,0.0036594,0.3830593,0.0042374,66.9484539,0.0306034,0.0135649,0.0040126,66.9484539,0.0024922,0.3658507,3.124102592
5,115,5115,0.0349256,0.0131576,0.0033144,0.375151,0.0041752,66.98246689,0.0291208,0.0119056,0.0046922,66.98246689,0.0041543,0.3618801,3.124395609
5,116,5116,0.0329186,0.0140741,0.0039349,0.368699,0.0046611,66.67627106,0.031953,0.0166398,0.005177,66.67627106,0.0030166,0.3716608,3.124395609
5,117,5117,0.0325477,0.017455,0.0036837,0.3653524,0.0034658,66.77835121,0.0331668,0.0125219,0.0050335,66.77835121,0.0026946,0.3682012,3.124200106
5,118,5118,0.0323943,0.0167012,0.0025153,0.3447032,0.0051048,67.08454361,0.0282593,0.0146972,0.0048888,67.08454361,0.003628,0.3666021,3.124981642
5,119,5119,0.0343882,0.0147578,0.0038785,0.3696943,0.0044311,66.60824509,0.0383651,0.0114689,0.0049969,66.60824509,0.005428,0.360795,3.124884129
5,120,5120,0.0363713,0.0115595,0.0029298,0.3464795,0.0041077,66.88043137,0.031898,0.0117073,0.0044907,66.88043137,0.0021419,0.3696259,3.124981642
5,121,5121,0.0326656,0.0134585,0.0039237,0.380716,0.0047441,67.22063675,0.0324821,0.0132914,0.00457,67.22063675,0.0037986,0.3600466,3.124786377
5,122,5122,0.0335307,0.0115366,0.003609,0.3804584,0.0044466,67.39073944,0.0289871,0.0163608,0.0041242,67.39073944,0.0043802,0.3819825,3.124395609
5,123,5123,0.0374382,0.0139852,0.0032311,0.363991,0.0046089,66.98246689,0.0343352,0.0147454,0.0047046,66.98246689,0.0046196,0.3670951,3.124688625
5,124,5124,0.0319623,0.01372,0.0028759,0.3592666,0.0045592,66.77835121,0.0296909,0.013335,0.0041689,66.77835121,0.0033719,0.3624602,3.124493122
5,125,5125,0.0351046,0.0160738,0.0028717,0.3644276,0.0039876,67.01647644,0.0283925,0.0135082,0.0047341,67.01647644,0.0020536,0.3593823,3.124786377
5,126,5126,0.0369309,0.0150721,0.0047138,0.3640154,0.0046362,66.91444092,0.0332147,0.0147199,0.0052637,66.91444092,0.0025344,0.3666773,3.124395609
5,127,5127,0.0345315,0.0143673,0.0046528,0.337565,0.0040429,66.9484539,0.0305652,0.0115451,0.0050774,66.9484539,0.0027399,0.3588533,3.124004841
5,128,5128,0.0347047,0.0125252,0.0034263,0.3729623,0.0043697,67.2546463,0.0326468,0.0171654,0.0043175,67.2546463,0.0049644,0.3716428,3.124200106
5,129,5129,0.0390824,0.0142807,0.002964,0.3597467,0.004416,66.98246689,0.0303657,0.0155603,0.0049298,66.98246689,0.0039085,0.3589345,3.124200106
5,130,5130,0.3148124,0.0682076,0.0216528,4.0205964,0.0261558,67.32267227,0.3386577,0.0779634,0.0226701,67.32267227,0.0172244,4.353481,3.124102592
5,131,5131,0.0321379,0.0112787,0.0022221,0.3706924,0.003935,67.96907349,0.0317095,0.0146869,0.0034668,67.96907349,0.0019782,0.349791,3.123809576
5,132,5132,0.0410799,0.0142254,0.0041908,0.3638202,0.0037684,67.73094482,0.0324882,0.0107208,0.0051276,67.73094482,0.0024661,0.3668606,3.123223305
5,133,5133,0.0364696,0.0125389,0.0027934,0.3586456,0.0046001,67.96907349,0.0287096,0.0153537,0.0040291,67.96907349,0.0031586,0.3658026,3.123516321
5,134,5134,0.0351618,0.0129823,0.0031271,0.3537369,0.0049243,67.96907349,0.0304719,0.0127248,0.0043475,67.96907349,0.0041172,0.3686551,3.124297857
5,135,5135,0.0332058,0.0165105,0.0066701,0.364292,0.0053369,68.34328842,0.0344245,0.0212885,0.005274,68.34328842,0.0047119,0.3579125,3.124004841
5,136,5136,0.0373919,0.0140674,0.0038396,0.3617264,0.0041188,68.61547127,0.0277992,0.0120844,0.0048501,68.61547127,0.0030725,0.3600346,3.124102592
5,137,5137,0.0409694,0.0136339,0.002349,0.3570021,0.0042238,68.64948425,0.0290339,0.0143146,0.0043626,68.64948425,0.001632,0.3600857,3.124004841
5,138,5138,0.0401301,0.018015,0.0035048,0.38502,0.0048186,68.92166367,0.0344875,0.0132775,0.0044671,68.92166367,0.0042944,0.3553967,3.123321056
5,139,5139,0.0373082,0.0175259,0.0060226,0.3588626,0.0041088,69.19380531,0.03203,0.0132473,0.0052559,69.19380531,0.0029632,0.3625023,3.123614311
5,140,5140,0.0310798,0.0142322,0.0036609,0.3723034,0.0092637,68.92166367,0.0386792,0.0319251,0.0046522,68.92166367,0.0058959,0.324161,3.123711824
5,141,5141,0.0372744,0.0158693,0.0035179,0.3614146,0.0045874,68.85359993,0.028096,0.0127365,0.0042339,68.85359993,0.0056583,0.3769179,3.123907328
5,142,5142,0.0342028,0.0136136,0.0038704,0.380895,0.0033695,69.09176979,0.0345525,0.0103094,0.0041809,69.09176979,0.0025965,0.3902453,3.123223305
5,143,5143,0.0329426,0.0190438,0.002902,0.3634703,0.004068,69.02370262,0.0371308,0.0126243,0.004857,69.02370262,0.0041251,0.3638759,3.123321056
5,144,5144,0.0321901,0.0123134,0.0030908,0.3640643,0.0039756,69.12578278,0.0314972,0.0135578,0.0047247,69.12578278,0.0030104,0.3576871,3.123614311
5,145,5145,0.0339873,0.0124716,0.0028025,0.3677119,0.0052529,69.24484711,0.0276078,0.0170986,0.0045037,69.24484711,0.0038971,0.3739752,3.123370052
6,2,6002,0.0335841,0.013644,0.002107,0.3608315,0.004752,69.36391144,0.0305236,0.0144254,0.003774,69.36391144,0.0042103,0.3692051,3.123125792
6,3,6003,0.033757,0.0135727,0.0039796,0.3650243,0.0041035,69.26187248,0.0279096,0.0112829,0.0039969,69.26187248,0.0028678,0.3517688,3.123418808
6,4,6004,0.0334726,0.0144,0.0058703,0.3756798,0.0044463,69.2278183,0.0323127,0.0139832,0.0049171,69.2278183,0.0045078,0.3594905,3.123223305
6,5,6005,0.035292,0.01651,0.0053713,0.3665919,0.0048442,69.29588547,0.029904,0.0134029,0.0048712,69.29588547,0.0044322,0.3723461,3.123614311
6,6,6006,0.0307611,0.013931,0.0026667,0.3699439,0.0047305,69.2278183,0.0335399,0.0123519,0.004223,69.2278183,0.0034003,0.3611407,3.12302804
6,7,6007,0.0301748,0.0139087,0.0032014,0.353208,0.004081,69.26187248,0.0316725,0.0111602,0.0042831,69.26187248,0.0029605,0.3593222,3.124004841
6,8,6008,0.0294248,0.0151914,0.0028602,0.3603461,0.0056414,69.02370262,0.0343701,0.0180655,0.0050448,69.02370262,0.0050211,0.3533438,3.123418808
6,9,6009,0.0337819,0.012886,0.0028335,0.3772637,0.0052276,68.98968964,0.0307467,0.0173352,0.0043546,68.98968964,0.0038897,0.3747748,3.123516321
6,10,6010,0.0291222,0.0132156,0.0026464,0.3603461,0.0045423,69.09176979,0.0342268,0.0135418,0.0049632,69.09176979,0.0032228,0.3594004,3.124102592
6,11,6011,0.0393893,0.0149264,0.0034987,0.3508378,0.0043132,68.78557739,0.0307918,0.0142114,0.0047959,68.78557739,0.003917,0.3684897,3.124004841
