day,time_index,time,PeakAcceleration value,PeakVelocity value,YR Band 1 value,YR Damage Accumulation value,YR Peak Acceleration value,YR Peak Velocity value,Band1 value,DamageAccumulation value,YR RMS Velocity value,YR Temperature value,RMSVelocity value,Temperature value,BatteryVoltage value
6,103,4134,0.0366648,0.0136473,0.0047859,0.3628479,0.0290363,0.0118279,0.0030521,0.3559119,0.0046718,66.9484539,0.0042012,66.9484539,3.167277098
6,104,4135,0.031341,0.0157474,0.0105252,0.3138272,0.0375383,0.0331239,0.0051087,0.3652846,0.0160501,66.8123642,0.0055161,66.8123642,3.167374849
6,105,4136,0.0313093,0.0129923,0.0032037,0.3663466,0.0293035,0.015717,0.0045616,0.3773016,0.0050162,67.15256958,0.004594,67.15256958,3.167081833
6,106,4137,0.6072419,0.2606706,0.0796131,9.6916152,0.7421428,0.2124794,0.1568853,5.6508052,0.0791846,68.00308304,0.1019934,68.00308304,3.167277098
6,107,4138,0.0356969,0.0188939,0.0040288,0.3650993,0.0336832,0.0137333,0.0053401,0.3487223,0.0048894,68.88761292,0.0053273,68.88761292,3.166300297
6,108,4139,0.0303787,0.0125624,0.0025067,0.3782254,0.0276703,0.0102197,0.003514,0.3668847,0.0036286,69.02370262,0.0045701,69.02370262,3.166202545
6,109,4140,0.0310259,0.0126611,0.0049855,0.367558,0.0334567,0.0120684,0.0043145,0.3688645,0.0043518,69.2278183,0.0043746,69.2278183,3.166984081
6,110,4141,0.038839,0.0132152,0.0040672,0.3551893,0.0346053,0.0127393,0.0039082,0.3695425,0.0045984,69.56802368,0.0044208,69.56802368,3.166398048
6,111,4142,0.0354992,0.0158909,0.0036683,0.3640022,0.0321393,0.0203304,0.0047392,0.3724417,0.0049775,69.80619354,0.0051541,69.80619354,3.165714264
6,112,4143,0.0319404,0.0161142,0.0041042,0.3762686,0.0313329,0.0129272,0.0022386,0.3714952,0.0054535,69.73812637,0.0048382,69.73812637,3.16600728
6,113,4144,0.0397378,0.0128398,0.0038219,0.3609363,0.0314887,0.0135862,0.002628,0.3770413,0.0043414,69.67010384,0.0042548,69.67010384,3.166202545
6,114,4145,0.0335687,0.0146605,0.0052618,0.3668636,0.0375221,0.020441,0.006509,0.3641076,0.0081905,69.65309734,0.0049571,69.65309734,3.166104913
6,115,5002,0.0324638,0.0129251,0.0041763,0.3721718,0.0303392,0.011751,0.0045463,0.3544826,0.004643,69.63609085,0.0045019,69.63609085,3.16600728
6,116,5003,0.0335084,0.0136205,0.003469,0.3587992,0.0314407,0.0141358,0.0044052,0.3563486,0.0052251,69.80619354,0.0047116,69.80619354,3.165909767
6,117,5004,0.0308217,0.0155188,0.0018887,0.3601067,0.0325298,0.014732,0.0037795,0.3518113,0.0043136,69.73812637,0.0045174,69.73812637,3.166202545
6,118,5005,0.0345775,0.0144516,0.0033051,0.3531845,0.0335159,0.0125322,0.001687,0.3552258,0.0033902,69.36391144,0.0041668,69.36391144,3.165909767
6,119,5006,0.0362275,0.0132157,0.0026127,0.3572903,0.0324145,0.0128064,0.0031625,0.3613414,0.0039936,69.70411682,0.004105,69.70411682,3.165812016
6,120,5007,0.0299526,0.0125196,0.0029133,0.3534941,0.0290881,0.0142793,0.0020235,0.3642378,0.0042118,69.19380531,0.0041846,69.19380531,3.166593552
6,121,5008,0.0332276,0.014753,0.0062017,0.3697221,0.0301314,0.0147632,0.0045535,0.3589955,0.0053728,69.53401413,0.0058066,69.53401413,3.16600728
6,122,5009,0.0316154,0.0167561,0.0038432,0.3793495,0.031772,0.0119351,0.0046634,0.3976309,0.0036891,69.09176979,0.0049962,69.09176979,3.166202545
6,123,5010,0.0359741,0.0166201,0.0035204,0.3557754,0.0311063,0.0138992,0.0028565,0.360799,0.0045811,68.98968964,0.0050889,68.98968964,3.166398048
6,124,5011,0.0315679,0.01349,0.0021898,0.3584505,0.0312445,0.0151946,0.0049259,0.3577479,0.0051115,68.44536858,0.0050111,68.44536858,3.165616751
6,125,5012,0.0335118,0.0124382,0.004014,0.366527,0.0317921,0.0137679,0.0041775,0.3649132,0.0039387,67.9350605,0.0046498,67.9350605,3.166202545
6,126,5013,0.0323336,0.0142192,0.0026451,0.3522737,0.0292613,0.0129686,0.0043653,0.3656047,0.004605,67.52678795,0.0047758,67.52678795,3.166202545
6,127,5014,0.0303362,0.0187748,0.0039397,0.368613,0.0287023,0.0139522,0.0031482,0.3755632,0.0046389,67.08454361,0.0045624,67.08454361,3.16600728
6,128,5015,0.0755212,0.021504,0.0055004,0.3547505,0.0341269,0.0214369,0.0030014,0.4015553,0.0100757,66.9484539,0.0052299,66.9484539,3.16600728
6,129,5016,0.0363322,0.0154096,0.0023522,0.3725084,0.0304793,0.0115363,0.0047675,0.3804964,0.0042111,66.50616837,0.0047427,66.50616837,3.16600728
6,130,5017,0.0331754,0.0149152,0.0031332,0.3737799,0.0331917,0.0137942,0.0048736,0.3686964,0.0048074,66.64226151,0.004281,66.64226151,3.16600728
6,131,5018,0.0343654,0.0143751,0.0022058,0.3620063,0.0314702,0.0136934,0.0030737,0.3740472,0.0049421,66.57423553,0.0046811,66.57423553,3.165714264
6,132,5019,0.0343454,0.0124933,0.0037992,0.350852,0.030483,0.0147536,0.0022144,0.3632452,0.0049017,67.11855659,0.004001,67.11855659,3.165909767
6,133,5020,0.0302781,0.0141423,0.0021357,0.3545671,0.0331438,0.0146141,0.0030902,0.361656,0.0044054,67.05053406,0.0049117,67.05053406,3.165518761
6,134,5021,0.0362043,0.0168405,0.0033617,0.3472631,0.027438,0.012565,0.0036444,0.3591908,0.0042793,67.15256958,0.0042176,67.15256958,3.165812016
6,135,5022,0.0339109,0.0140605,0.0026205,0.3764099,0.0292089,0.0148788,0.0036677,0.3763795,0.0047106,66.98246689,0.0046403,66.98246689,3.164932966
6,136,5023,0.0413373,0.0182069,0.0043929,0.3497669,0.0307788,0.0138301,0.0024575,0.3781613,0.0047937,67.11855659,0.0045851,67.11855659,3.165518761
6,137,5024,0.0341377,0.0150974,0.0034943,0.3601939,0.0307422,0.0117401,0.0029516,0.3618783,0.0040849,66.84637375,0.0035972,66.84637375,3.165128231
6,138,5025,0.0328233,0.0168348,0.0029007,0.3605125,0.0296072,0.0163613,0.0048084,0.3668929,0.0051934,66.77835121,0.0051061,66.77835121,3.165421247
6,139,5026,0.0304989,0.0139043,0.0056249,0.3479424,0.029407,0.0183074,0.0034337,0.3753191,0.0061781,66.57423553,0.0046802,66.57423553,3.165518761
6,140,5027,0.0335353,0.0145157,0.0032424,0.3710897,0.0282633,0.0141277,0.0035931,0.3686638,0.0044151,66.54022255,0.0047104,66.54022255,3.165030479
6,141,5028,0.0311436,0.0152518,0.002606,0.3692622,0.0285211,0.0123068,0.0036966,0.360742,0.0041717,66.64226151,0.0050743,66.64226151,3.164932966
6,142,5029,0.0326813,0.0168903,0.0024106,0.3570408,0.0316036,0.0124191,0.003676,0.3493624,0.0042319,66.40413284,0.0050553,66.40413284,3.164932966
6,143,5030,0.0321077,0.0134905,0.00169,0.3854241,0.0305101,0.0094885,0.0029033,0.366722,0.0033054,66.54022255,0.0046624,66.54022255,3.164737463
6,144,5031,0.0353624,0.0115272,0.0031216,0.3750393,0.0314094,0.0135106,0.0031742,0.3762765,0.0049784,66.23403015,0.004129,66.23403015,3.165030479
7,1,5032,0.0382158,0.011092,0.0045633,0.3902964,0.0319428,0.0145515,0.0021742,0.3597792,0.0048386,66.2680397,0.0034238,66.2680397,3.164835215
7,2,5033,0.03368,0.0142721,0.0025067,0.3760372,0.0271511,0.0142348,0.0028571,0.3761057,0.0043253,66.57423553,0.0043028,66.57423553,3.164932966
7,3,5034,0.0323225,0.0142953,0.0021914,0.3671522,0.032151,0.012059,0.0023323,0.3761517,0.0042262,66.4381424,0.0039764,66.4381424,3.164444447
7,4,5035,0.0283657,0.0165046,0.0059131,0.3598753,0.0305033,0.0147677,0.0041915,0.3540705,0.0049216,66.13195,0.0045289,66.13195,3.164932966
7,5,5036,0.0344744,0.015927,0.0027581,0.3739362,0.0324724,0.0149932,0.0024571,0.3742261,0.0046985,65.79174461,0.0040684,65.79174461,3.164835215
7,6,5037,0.0362983,0.0158512,0.0042522,0.3657094,0.0282722,0.0134642,0.0030301,0.351391,0.0044735,65.79174461,0.0048032,65.79174461,3.16454196
7,7,5038,0.0318318,0.012924,0.0035273,0.3548256,0.0338053,0.0163556,0.0038713,0.3704836,0.005285,65.85980835,0.0044378,65.85980835,3.165128231
7,8,5039,0.0326941,0.0116376,0.0033773,0.3550781,0.0321805,0.015256,0.0030008,0.3777029,0.0048488,65.92783432,0.0039763,65.92783432,3.164932966
7,9,5040,0.0434183,0.0164406,0.0030731,0.3765271,0.034327,0.0125191,0.0047,0.3525762,0.0044875,65.72372208,0.0047148,65.72372208,3.165225744
7,10,5041,0.0318482,0.014898,0.0050799,0.3755893,0.0383561,0.0127629,0.0063511,0.3738085,0.0048654,65.48555222,0.0048159,65.48555222,3.165323496
7,11,5042,0.0354214,0.0131779,0.0033356,0.3474495,0.0336601,0.0129476,0.0051287,0.3564245,0.0043333,65.68970566,0.0048469,65.68970566,3.16463995
7,12,5043,0.0313381,0.0141046,0.0022657,0.3682342,0.0345415,0.0116589,0.0018139,0.369632,0.0037789,65.89382477,0.0038411,65.89382477,3.165030479
7,13,5044,0.0339493,0.0148462,0.0018715,0.3493221,0.0305625,0.0122978,0.0039341,0.3604735,0.0042492,65.75773163,0.005086,65.75773163,3.164737463
7,14,5045,0.0451576,0.0129882,0.004375,0.3689075,0.0312462,0.0139805,0.0032811,0.3548977,0.0051909,65.4515358,0.0044208,65.4515358,3.164932966
7,15,5046,0.037923,0.0142447,0.00349,0.3711408,0.030065,0.0154635,0.0036387,0.3732471,0.0044873,65.48555222,0.0047243,65.48555222,3.164346695
7,16,5047,0.0346113,0.0142731,0.0032633,0.3856496,0.0321033,0.0114681,0.0050479,0.3492674,0.0039456,65.72372208,0.005016,65.72372208,3.164248943
7,17,5048,0.0334721,0.0136592,0.0037109,0.3736506,0.0301067,0.0126419,0.003177,0.3648724,0.004562,65.8257576,0.0046865,65.8257576,3.164346695
7,18,5049,0.0315833,0.0181623,0.0024433,0.3625023,0.0333604,0.0135755,0.0037556,0.3722871,0.0039575,65.62163849,0.0049195,65.62163849,3.16454196
7,19,5050,0.0323912,0.0169407,0.0020407,0.3786191,0.0319248,0.0169849,0.0042511,0.3609264,0.0041108,65.51960297,0.0053399,65.51960297,3.16454196
7,20,5051,0.0349696,0.0180479,0.0038281,0.359734,0.0336486,0.0144397,0.0025751,0.3693717,0.0046887,65.34950027,0.0045309,65.34950027,3.164444447
7,21,5052,0.0342195,0.0127799,0.0066155,0.3603652,0.0335239,0.0205976,0.0024641,0.3746628,0.006023,65.75773163,0.0042538,65.75773163,3.163858414
7,22,5053,0.031812,0.0151371,0.0022416,0.3629081,0.0328753,0.0121558,0.0044749,0.3654446,0.0040536,65.92783432,0.004955,65.92783432,3.163760662
7,23,5054,0.0341195,0.0188943,0.0031548,0.3659318,0.0332689,0.0156735,0.0036006,0.3593264,0.0048283,65.65565491,0.0053062,65.65565491,3.164444447
7,24,5055,0.0361176,0.0153005,0.0026428,0.3601999,0.032235,0.0127091,0.0035348,0.3735861,0.0045454,65.72372208,0.0044321,65.72372208,3.164248943
7,25,5056,0.0350909,0.0157438,0.0038349,0.359196,0.0318959,0.0149293,0.0023169,0.3672454,0.0048475,65.58762894,0.0045777,65.58762894,3.16415143
7,26,5057,0.032493,0.0131601,0.0033665,0.3593583,0.0331672,0.0129517,0.0023667,0.3683546,0.0038979,65.72372208,0.0039247,65.72372208,3.163565159
7,27,5058,0.0291211,0.0127321,0.0022559,0.3609844,0.0310179,0.0115984,0.0029662,0.3712376,0.0038542,65.89382477,0.0042939,65.89382477,3.163565159
7,28,5059,0.0389409,0.0149938,0.0054949,0.3568785,0.0301639,0.0163253,0.0053439,0.3618947,0.0050827,65.8257576,0.004676,65.8257576,3.164053679
7,29,5060,0.0331492,0.0168128,0.0032957,0.3441672,0.0347404,0.0131041,0.0044756,0.36465,0.0041177,65.85980835,0.0057406,65.85980835,3.163467646
7,30,5061,0.0308155,0.0126742,0.003045,0.3766564,0.0297855,0.0149802,0.0030121,0.3687208,0.0043555,65.34950027,0.0045028,65.34950027,3.163858414
7,31,5062,0.0325484,0.0142527,0.0026442,0.3654118,0.0306498,0.0152249,0.004294,0.353425,0.0051448,65.51960297,0.0053955,65.51960297,3.163272142
7,32,5063,0.0317982,0.017218,0.0036623,0.3579185,0.0302131,0.0147004,0.0033622,0.3642025,0.0046988,65.24742355,0.0050024,65.24742355,3.163369894
7,33,5064,0.0352619,0.0151256,0.0030465,0.3546693,0.0277888,0.0133217,0.0030799,0.3840382,0.0043056,65.00929489,0.0045486,65.00929489,3.163369894
7,34,5065,0.0338927,0.0145694,0.0036797,0.3486368,0.0312504,0.0127978,0.0029699,0.3744404,0.0045514,65.55361595,0.0043191,65.55361595,3.163663149
7,35,5066,0.0317127,0.0197864,0.0020067,0.3837379,0.0330088,0.0132827,0.0062963,0.3600695,0.004333,64.90721817,0.005956,64.90721817,3.162881613
7,36,5067,0.0326298,0.0156902,0.0049621,0.3768517,0.0290847,0.017251,0.0060794,0.3587242,0.0053877,65.58762894,0.0059473,65.58762894,3.163369894
7,37,5068,0.0322785,0.0156185,0.0036657,0.3689887,0.0359404,0.0123186,0.0060685,0.3702558,0.0042643,65.65565491,0.0045308,65.65565491,3.163272142
7,38,5069,0.0367135,0.0113685,0.0032232,0.3671161,0.0339015,0.0151058,0.0035067,0.3742588,0.0046886,65.65565491,0.0042606,65.65565491,3.163174629
7,39,5070,0.0397267,0.0134099,0.0025597,0.357119,0.0312505,0.012459,0.003434,0.3721352,0.0039662,65.51960297,0.0039678,65.51960297,3.162783861
7,40,5071,0.0361015,0.0159862,0.0032108,0.3588623,0.0387481,0.0135272,0.0038487,0.3747984,0.00419,65.41752625,0.0048239,65.41752625,3.162783861
7,41,5072,0.0416448,0.0125763,0.002823,0.3620214,0.0315888,0.0129803,0.0038112,0.3717393,0.0047245,65.75773163,0.0039801,65.75773163,3.162588358
7,42,5073,0.0310851,0.0169465,0.0029113,0.3705968,0.03187,0.0131515,0.0061335,0.3688509,0.0041492,65.65565491,0.0056029,65.65565491,3.162588358
7,43,5074,0.033474,0.0167623,0.0037001,0.3665871,0.0279998,0.0121974,0.0046864,0.3636059,0.0043211,65.65565491,0.0045634,65.65565491,3.162588358
7,44,5075,0.0357445,0.0136452,0.0041015,0.3699085,0.0352123,0.0154754,0.0042776,0.3698436,0.0050785,65.28143311,0.0046055,65.28143311,3.163076878
7,45,5076,0.0315681,0.0160106,0.0035404,0.360251,0.0299356,0.0169433,0.0032971,0.3584883,0.0042536,65.65565491,0.0044691,65.65565491,3.162979364
7,46,5077,0.0322597,0.0122519,0.0041209,0.3530252,0.0294204,0.0144767,0.0025926,0.3725745,0.0053127,65.38351326,0.0036294,65.38351326,3.162979364
7,47,5078,0.0398265,0.0180182,0.0032259,0.3648798,0.0291169,0.012404,0.0083399,0.3701555,0.0042496,65.31544952,0.0055426,65.31544952,3.163076878
7,48,5079,0.0329551,0.0136181,0.0055499,0.3554718,0.0351488,0.0128225,0.0057504,0.3667952,0.005033,65.58762894,0.0048893,65.58762894,3.162881613
7,49,5080,0.0331395,0.0108043,0.0033389,0.3735995,0.0286753,0.0155058,0.0051025,0.3749503,0.0040062,65.85980835,0.0044176,65.85980835,3.162100077
7,50,5081,0.0337225,0.0137845,0.0042613,0.3795599,0.0326993,0.013035,0.0027102,0.3718071,0.0041984,66.02991104,0.0041315,66.02991104,3.162100077
7,51,5082,0.0349601,0.0135221,0.0049708,0.3590036,0.0326341,0.0103964,0.0022983,0.366242,0.0042808,65.85980835,0.0045097,65.85980835,3.162100077
7,52,5083,0.0359255,0.0192224,0.0024923,0.3606748,0.0295845,0.0136896,0.0038023,0.3754004,0.0044302,65.8257576,0.0052725,65.8257576,3.162295341
7,53,5084,0.0360171,0.015551,0.0026496,0.3515163,0.031868,0.0128805,0.0016341,0.3552258,0.0042858,65.65565491,0.0050519,65.65565491,3.162588358
7,54,5085,0.0325357,0.0114703,0.0026947,0.359226,0.0340133,0.0155249,0.0038641,0.3678557,0.0047495,65.8257576,0.0039941,65.8257576,3.162393093
7,55,5086,0.0310135,0.0120867,0.003035,0.3547444,0.0327139,0.01957,0.001854,0.3732281,0.0056766,65.41752625,0.0037997,65.41752625,3.162100077
7,56,5087,0.0312879,0.0133732,0.0045259,0.3761424,0.0417147,0.0139734,0.0049617,0.3642893,0.0049868,65.48555222,0.004281,65.48555222,3.16180706
7,57,5088,0.0322539,0.0149878,0.002868,0.371784,0.0291669,0.014824,0.0049917,0.3662637,0.0042461,65.17939758,0.0047615,65.17939758,3.162295341
7,58,5089,0.0384701,0.0123319,0.0060518,0.3568906,0.0298375,0.0129448,0.0040153,0.360704,0.0047421,65.58762894,0.0041576,65.58762894,3.162295341
7,59,5090,0.032818,0.0168931,0.0044192,0.3553035,0.0329868,0.0190366,0.0028733,0.3684279,0.0050523,65.11133041,0.0055336,65.11133041,3.162002563
7,60,5091,0.0327312,0.0149693,0.0034954,0.3658116,0.034057,0.0177508,0.0052774,0.3700633,0.0043041,65.72372208,0.0052958,65.72372208,3.162002563
7,61,5092,0.0346248,0.0137106,0.0038112,0.3673596,0.028346,0.0121732,0.004362,0.365385,0.0041679,65.65565491,0.0042265,65.65565491,3.161611557
7,62,5093,0.0291122,0.0145045,0.0043285,0.355565,0.0375345,0.0145292,0.0042422,0.3558359,0.0044585,65.79174461,0.0043349,65.79174461,3.161514044
7,63,5094,0.0344741,0.0157807,0.0039867,0.3737859,0.0321208,0.0122487,0.0031396,0.3645578,0.0039825,65.79174461,0.0048477,65.79174461,3.161221027
7,64,5095,0.0344852,0.0157367,0.0032399,0.3619432,0.0323982,0.0169861,0.002739,0.3636086,0.0055818,65.85980835,0.0051099,65.85980835,3.160732746
7,65,5096,0.0333643,0.0149755,0.0029353,0.3719854,0.0302678,0.0159148,0.0040307,0.3575744,0.0045236,65.8257576,0.004385,65.8257576,3.160732746
7,66,5097,0.0375238,0.0147972,0.0047507,0.3675069,0.0362019,0.0132066,0.0041852,0.3731929,0.0041375,65.99586029,0.0046968,65.99586029,3.160537243
7,67,5098,0.0356697,0.0107302,0.0032199,0.366025,0.0294267,0.0119424,0.0023094,0.3662013,0.0037917,66.23403015,0.0038364,66.23403015,3.161123276
7,68,5099,0.0359785,0.014844,0.0042013,0.3417927,0.0347412,0.0123158,0.0033911,0.3530724,0.0039855,66.06392746,0.0044344,66.06392746,3.160439491
7,69,5100,0.0394455,0.0156209,0.0030334,0.3614683,0.0322004,0.0159853,0.0024737,0.3694774,0.0042679,66.60824509,0.0046303,66.60824509,3.160830259
7,70,5101,0.0348725,0.0163331,0.0027724,0.3580688,0.0299139,0.0120676,0.0056587,0.3609481,0.003653,66.20001717,0.0052634,66.20001717,3.160244226
7,71,5102,0.0323486,0.0150018,0.003449,0.3629592,0.0312553,0.011774,0.0033161,0.3611813,0.0039612,66.33606567,0.00462,66.33606567,3.160830259
7,72,5103,0.0322215,0.0118998,0.002726,0.3530432,0.0301112,0.0126356,0.0022729,0.3635788,0.0036102,66.20001717,0.0042656,66.20001717,3.160537243
7,73,5104,0.0320277,0.0135476,0.0046035,0.3479695,0.0305863,0.0127594,0.0026182,0.3682869,0.0042953,66.30205269,0.0043817,66.30205269,3.160244226
7,74,5105,0.0311591,0.0143383,0.0026579,0.3594725,0.0357828,0.0177138,0.0043802,0.3745245,0.0051396,66.13195,0.0041577,66.13195,3.160634756
7,75,5106,0.033405,0.0116663,0.0029816,0.3578434,0.0308588,0.0131883,0.0025518,0.3672563,0.004569,66.47215881,0.0040333,66.47215881,3.159853458
7,76,5107,0.0354667,0.0126719,0.0045223,0.3572843,0.038279,0.0146207,0.0046098,0.3501814,0.0048827,66.54022255,0.0047704,66.54022255,3.159657955
7,77,5108,0.031253,0.0130929,0.0049871,0.3600496,0.0333796,0.0150963,0.0019215,0.3571622,0.0043741,66.8123642,0.0043719,66.8123642,3.159853458
7,78,5109,0.0334748,0.0139833,0.0026012,0.3528839,0.0298458,0.0119826,0.0032392,0.3745869,0.003988,66.67627106,0.0051647,66.67627106,3.159657955
7,79,5110,0.0327544,0.0182971,0.002872,0.3689406,0.0290379,0.014455,0.0064456,0.3703046,0.0050169,67.08454361,0.0057884,67.08454361,3.160048962
7,80,5111,0.0372318,0.0150754,0.0033279,0.3703984,0.033864,0.0137517,0.0041617,0.3516974,0.0044078,66.8123642,0.0047294,66.8123642,3.15946269
7,81,5112,0.034119,0.0137856,0.004765,0.3518679,0.0298405,0.0127895,0.0058873,0.3686015,0.004132,66.74433823,0.0052249,66.74433823,3.160048962
7,82,5113,0.0369473,0.0138309,0.0037745,0.3510804,0.030686,0.0141871,0.0028363,0.3784814,0.0044185,66.74433823,0.0041715,66.74433823,3.159755945
7,83,5114,0.0389382,0.0135612,0.0023612,0.3538487,0.0315967,0.0175354,0.0036608,0.3705542,0.0045612,66.98246689,0.0046804,66.98246689,3.159853458
7,84,5115,0.0353408,0.0133975,0.0030349,0.3687392,0.036291,0.0134383,0.0030365,0.3571784,0.0046712,66.9484539,0.0049964,66.9484539,3.160048962
7,85,5116,0.0350783,0.012308,0.0041947,0.3493461,0.0302984,0.0132004,0.002775,0.3617644,0.0041645,66.9484539,0.0047622,66.9484539,3.160048962
7,86,5117,0.0336806,0.0124227,0.0034751,0.3623219,0.031823,0.0119721,0.0027972,0.3668929,0.0037264,67.05053406,0.0044252,67.05053406,3.15946269
7,87,5118,0.0344477,0.0122029,0.0056028,0.3720275,0.0315704,0.014837,0.0035583,0.3649971,0.0050087,66.9484539,0.0043416,66.9484539,3.159267426
7,88,5119,0.033205,0.0157513,0.0038951,0.3616847,0.0325739,0.0153693,0.0046295,0.3573574,0.0055987,66.84637375,0.0055735,66.84637375,3.159267426
7,89,5120,0.0327933,0.0155344,0.002252,0.3725836,0.0284258,0.011917,0.0041212,0.3534412,0.0034401,66.91444092,0.0049126,66.91444092,3.15995121
7,90,5121,0.0403253,0.0126184,0.0050693,0.3492379,0.0329625,0.0149887,0.0040732,0.3647097,0.0048118,67.11855659,0.0043368,67.11855659,3.159755945
7,91,5122,0.032493,0.0139451,0.0035666,0.3881503,0.0346814,0.0142962,0.0051454,0.36788,0.0043691,67.22063675,0.0050587,67.22063675,3.159755945
7,92,5123,0.0737532,0.0169415,0.0041295,0.4013696,0.037744,0.0185574,0.0030995,0.3820585,0.0048809,67.42474899,0.0049306,67.42474899,3.159853458
7,93,5124,0.0343553,0.015623,0.0022375,0.3732659,0.0350772,0.0142845,0.0031651,0.381668,0.0039665,67.22063675,0.0051206,67.22063675,3.159169674
7,94,5125,0.0338184,0.0134295,0.002749,0.3626977,0.0276735,0.0109744,0.0049327,0.3668196,0.0043799,67.18657913,0.0043956,67.18657913,3.158583641
7,95,5126,0.0348939,0.0120281,0.0042372,0.3760943,0.0316475,0.014866,0.0027859,0.3598551,0.0045691,67.45876198,0.0038913,67.45876198,3.159364939
7,96,5127,0.0295603,0.0121824,0.0027805,0.3600827,0.028551,0.0144277,0.0036077,0.3829426,0.0047807,67.66287766,0.0043108,67.66287766,3.158974409
7,97,5128,0.031747,0.0123718,0.0044931,0.3572392,0.0298662,0.011909,0.0019849,0.3592776,0.0048385,67.73094482,0.0039362,67.73094482,3.159072161
7,98,5129,0.0364597,0.0129603,0.0029507,0.3538818,0.0313075,0.011301,0.0047782,0.3611189,0.00436,67.73094482,0.0044749,67.73094482,3.159169674
7,99,5130,0.0360762,0.0128703,0.0030266,0.3593883,0.0328747,0.0136748,0.0024196,0.3659708,0.0044325,67.76495438,0.0040762,67.76495438,3.158681154
7,100,5131,0.0336201,0.0122653,0.0040319,0.3570559,0.0308167,0.0123327,0.0029593,0.3811472,0.004214,67.76495438,0.0040644,67.76495438,3.159364939
7,101,5132,0.0379801,0.0181725,0.0042985,0.3542455,0.0275105,0.0135274,0.0041249,0.372477,0.0049722,67.76495438,0.0047657,67.76495438,3.159267426
7,102,5133,0.0328231,0.0140645,0.0039862,0.3800378,0.0334521,0.0130626,0.0041839,0.3674462,0.0047726,67.83298035,0.005221,67.83298035,3.159169674
7,103,5134,0.0345156,0.0130448,0.0027825,0.3695267,0.0294487,0.0134642,0.0023429,0.3827962,0.0043034,67.49277496,0.0044543,67.49277496,3.159169674
7,104,5135,0.0295455,0.0118904,0.0028013,0.3444828,0.0277025,0.0126449,0.0028304,0.3593562,0.0038934,67.32267227,0.0037045,67.32267227,3.159169674
7,105,5136,0.0328978,0.0184822,0.0061484,0.3567222,0.0379728,0.0143097,0.0058254,0.3658351,0.004364,67.05053406,0.0055843,67.05053406,3.159267426
7,106,5137,0.035235,0.0136518,0.0029111,0.3601157,0.0319568,0.0136298,0.0036794,0.3622824,0.0039091,67.11855659,0.0046083,67.11855659,3.159169674
7,107,5138,0.0321157,0.0158991,0.0037479,0.3856616,0.0283317,0.0140415,0.005798,0.3609997,0.0042491,67.05053406,0.0043225,67.05053406,3.158876657
7,108,5139,0.035399,0.0154283,0.0019108,0.3744201,0.0277277,0.0128349,0.0021735,0.3525381,0.003541,66.98246689,0.0048287,66.98246689,3.159267426
7,109,5140,0.0349566,0.0175017,0.0034314,0.3721748,0.0287676,0.0150353,0.0045122,0.3799866,0.0050743,66.74433823,0.0051233,66.74433823,3.159072161
7,110,5141,0.0316957,0.0118889,0.0034073,0.3615915,0.0275542,0.0138811,0.0023954,0.3658108,0.0041947,66.40413284,0.0039843,66.40413284,3.159267426
7,111,5142,0.0370931,0.0151024,0.0036061,0.3725475,0.0291189,0.0139049,0.003829,0.3613902,0.0047832,66.40413284,0.0045684,66.40413284,3.159267426
7,112,5143,0.0424131,0.0135589,0.0035835,0.3647897,0.0365394,0.0131502,0.0025699,0.3638201,0.0043942,66.30205269,0.0040518,66.30205269,3.158681154
7,113,5144,0.0332665,0.015787,0.0027809,0.3599504,0.0286088,0.0133059,0.0027075,0.3539051,0.0044441,66.98246689,0.0049862,66.98246689,3.158974409
7,114,6001,0.0328003,0.0130241,0.0029635,0.3599143,0.0308302,0.0126846,0.0035593,0.3493217,0.0045976,66.33606567,0.0045998,66.33606567,3.158974409
7,115,6002,0.0367146,0.012933,0.0035231,0.3615675,0.0278577,0.0127904,0.0035884,0.3667275,0.0041031,66.57423553,0.0040949,66.57423553,3.159072161
7,116,6003,0.0365255,0.0153767,0.0026318,0.3588082,0.0305748,0.0116399,0.0041788,0.380735,0.0040251,66.57423553,0.0043267,66.57423553,3.158974409
7,117,6004,0.0327767,0.016983,0.0030136,0.3651323,0.027659,0.0136461,0.0028534,0.3709366,0.0042284,66.8123642,0.0044776,66.8123642,3.159267426
7,118,6005,0.0439014,0.0120347,0.0056773,0.3435991,0.030072,0.0132269,0.0021776,0.3512879,0.0040968,66.20001717,0.0043926,66.20001717,3.158485889
7,119,6006,0.0329382,0.0118523,0.0022238,0.3560279,0.027719,0.0134825,0.0030294,0.3702882,0.0046567,66.74433823,0.0040353,66.74433823,3.158779144
7,120,6007,0.0330208,0.0149327,0.005034,0.3782314,0.034273,0.0138283,0.0041476,0.3686258,0.0046054,66.47215881,0.0049759,66.47215881,3.158485889
7,121,6008,0.0335914,0.0125071,0.0020259,0.3715285,0.0285043,0.0167966,0.0021652,0.3733014,0.0042448,67.15256958,0.0044812,67.15256958,3.158583641
7,122,6009,0.03446,0.0158525,0.0024275,0.3805759,0.0277296,0.0132364,0.0024781,0.365987,0.0042536,66.67627106,0.0043453,66.67627106,3.158485889
7,123,6010,0.0368592,0.0129908,0.0027102,0.366007,0.0279204,0.0116437,0.0029728,0.3544176,0.0042121,66.67627106,0.0044984,66.67627106,3.158485889
